http://www.wikidata.org/entity/Q35063352,Sentinel lymph node biopsy in head and neck melanoma*.
http://www.wikidata.org/entity/Q35105255,Safety of sildenafil in infants*.
http://www.wikidata.org/entity/Q35137091,The selective vasopressin type 1a receptor agonist selepressin (FE 202158) blocks vascular leak in ovine severe sepsis*.
http://www.wikidata.org/entity/Q35223713,Biomarkers S100B and neuron-specific enolase predict outcome in hypothermia-treated encephalopathic newborns*.
http://www.wikidata.org/entity/Q35279224,The application of collagen sheet in open wound healing*.
http://www.wikidata.org/entity/Q35279512,"Experience of burn injuries at the pakistan institute of medical science, islamabad, pakistan*."
http://www.wikidata.org/entity/Q35280291,The Action of MBC in Low- and Middle-Income Countries*.
http://www.wikidata.org/entity/Q35280400,Mammoplasty in correcting scar-induced breast deformities*.
http://www.wikidata.org/entity/Q35293895,Evolution of hepatitis C virus NS5A region in breakthrough patients during pegylated interferon and ribavirin therapy*.
http://www.wikidata.org/entity/Q35597164,Awakening and withdrawal of life-sustaining treatment in cardiac arrest survivors treated with therapeutic hypothermia*.
http://www.wikidata.org/entity/Q35671060,"Randomized trial of automated, electronic monitoring to facilitate early detection of sepsis in the intensive care unit*."
http://www.wikidata.org/entity/Q35674736,Early and late unplanned rehospitalizations for survivors of critical illness*.
http://www.wikidata.org/entity/Q35738183,Extravascular lung water predicts progression to acute lung injury in patients with increased risk*.
http://www.wikidata.org/entity/Q35771468,Angiopoietin-2 levels are associated with retinopathy and predict mortality in Malawian children with cerebral malaria: a retrospective case-control study*.
http://www.wikidata.org/entity/Q35774252,Serum biomarkers of brain injury to classify outcome after pediatric cardiac arrest*.
http://www.wikidata.org/entity/Q35774408,Is intrathoracic pressure regulation at the threshold of new resuscitation science?*.
http://www.wikidata.org/entity/Q35779683,A study in scarlet-convalescent plasma for severe influenza*.
http://www.wikidata.org/entity/Q35896469,Evolution - research - training from practice to law and ethics*.
http://www.wikidata.org/entity/Q35902249,The alternative for survival*.
http://www.wikidata.org/entity/Q35907481,The factor structure of traumatic stress in parents of children with cancer: a longitudinal analysis*.
http://www.wikidata.org/entity/Q35994716,Pediatric and neonatal extracorporeal membrane oxygenation: does center volume impact mortality?*.
http://www.wikidata.org/entity/Q36006278,Impact of nurse-led remote screening and prompting for evidence-based practices in the ICU*.
http://www.wikidata.org/entity/Q36044044,Chronic conditions among children admitted to U.S. pediatric intensive care units: their prevalence and impact on risk for mortality and prolonged length of stay*.
http://www.wikidata.org/entity/Q36044394,Derivation of a cardiac arrest prediction model using ward vital signs*.
http://www.wikidata.org/entity/Q36058029,Systemic release of cytokines and heat shock proteins in porcine models of polytrauma and hemorrhage*.
http://www.wikidata.org/entity/Q36142246,Multieffector-functional immune responses of HMBPP-specific VÎ_2VÎ´2 T cells in nonhuman primates inoculated with Listeria monocytogenes Î”actA prfA*.
http://www.wikidata.org/entity/Q36206033,A multibiomarker-based outcome risk stratification model for adult septic shock*.
http://www.wikidata.org/entity/Q36251617,"Immunogenicity of a quadrivalent Ann Arbor strain live attenuated influenza vaccine delivered using a blow-fill-seal device in adults: a randomized, active-controlled study*."
http://www.wikidata.org/entity/Q36279936,Control of mitochondrial metabolism and systemic energy homeostasis by microRNAs 378 and 378*.
http://www.wikidata.org/entity/Q36430010,The impact of HFE mutations on haemoglobin and iron status in individuals experiencing repeated iron loss through blood donation*.
http://www.wikidata.org/entity/Q36458076,Solvent-tuning the collapse and helix formation time scales of lambda(6-85)*.
http://www.wikidata.org/entity/Q36546339,Traumatic brain injury in Latin America: lifespan analysis randomized control trial protocol*.
http://www.wikidata.org/entity/Q36570324,An adaptive community-based participatory approach to formative assessment with high schools for obesity intervention*.
http://www.wikidata.org/entity/Q36579824,Variation in use of intensive care for adults with diabetic ketoacidosis*.
http://www.wikidata.org/entity/Q36602674,The role of mitochondria in apoptosis*.
http://www.wikidata.org/entity/Q36654049,Milestones in the development of Nordic general practice*.
http://www.wikidata.org/entity/Q36670292,Technical efficiency in milk production in underdeveloped production environment of India*.
http://www.wikidata.org/entity/Q36763697,The association of the kynurenine pathway of tryptophan metabolism with acute brain dysfunction during critical illness*.
http://www.wikidata.org/entity/Q36794240,"Arbonematodes - nematode infections transmissible by arthropods: arbeitskreis blut, untergruppe Â«bewertung blutassoziierter krankheitserregerÂ»*."
http://www.wikidata.org/entity/Q36838472,Use of intensive care services and associated hospital mortality after Massachusetts healthcare reform*.
http://www.wikidata.org/entity/Q36838483,Mild hypothermia decreases arrhythmia susceptibility in a canine model of global myocardial ischemia*.
http://www.wikidata.org/entity/Q36900277,"Editorial: 'To err is human, it takes a computer to really foul things up!'*."
http://www.wikidata.org/entity/Q36948893,BCL2 genetic variants are associated with acute kidney injury in septic shock*.
http://www.wikidata.org/entity/Q36960547,Ascending sensory motor polyradiculoneuropathy with cranial nerve involvement following administration of intrathecal methotrexate and intravenous cytarabine in a patient with acute myelogenous leukemia: a case report*.
http://www.wikidata.org/entity/Q36991825,Nutritional practices and their relationship to clinical outcomes in critically ill children--an international multicenter cohort study*.
http://www.wikidata.org/entity/Q36994658,Angiopoietin-2 may contribute to multiple organ dysfunction and death in sepsis*.
http://www.wikidata.org/entity/Q37017543,Timing of neuroprognostication in postcardiac arrest therapeutic hypothermia*.
http://www.wikidata.org/entity/Q37028190,Epidemiology of obstetric-related ICU admissions in Maryland: 1999-2008*.
http://www.wikidata.org/entity/Q37028290,Diverse attitudes to and understandings of spontaneous awakening trials: results from a statewide quality improvement collaborative*.
http://www.wikidata.org/entity/Q37059487,Characteristics of early vocabulary and grammar development in Slovenian-speaking infants and toddlers: a CDI-adaptation study*.
http://www.wikidata.org/entity/Q37082714,The attitudes of surgeons concerning preoperative smoking cessation: a questionnaire study*.
http://www.wikidata.org/entity/Q37082726,Non steroidal antiinflammatory drugs may be harmful to normal kidneys: experimental surgery model*.
http://www.wikidata.org/entity/Q37101835,Continuous chest compression cardiopulmonary resuscitation training promotes rescuer self-confidence and increased secondary training: a hospital-based randomized controlled trial*.
http://www.wikidata.org/entity/Q37108944,Early acute lung injury: criteria for identifying lung injury prior to the need for positive pressure ventilation*.
http://www.wikidata.org/entity/Q37109409,Ten-year outcome of serum metal ion levels after primary total hip arthroplasty: a concise follow-up of a previous report*.
http://www.wikidata.org/entity/Q37119211,Acute respiratory distress syndrome after spontaneous intracerebral hemorrhage*.
http://www.wikidata.org/entity/Q37187880,The association of lacking insurance with outcomes of severe sepsis: retrospective analysis of an administrative database*.
http://www.wikidata.org/entity/Q37205760,Nuclear factor-ÎºB signaling contributes to mechanical ventilation-induced diaphragm weakness*.
http://www.wikidata.org/entity/Q37262704,Treating cerebral edema in diabetic ketoacidosis: caveats in extrapolating from traumatic brain injury*.
http://www.wikidata.org/entity/Q37265746,Adverse effects of hemorrhagic shock resuscitation with stored blood are ameliorated by inhaled nitric oxide in lambs*.
http://www.wikidata.org/entity/Q37397968,The Bereaved Parent Needs Assessment: a new instrument to assess the needs of parents whose children died in the pediatric intensive care unit*.
http://www.wikidata.org/entity/Q37457004,"Levels of childhood vaccination coverage and the impact of maternal HIV status on child vaccination status in rural KwaZulu-Natal, South Africa*."
http://www.wikidata.org/entity/Q37531268,Antiparasitic treatment suppresses production and avidity of Toxoplasma gondii-specific antibodies in a murine model of acute infection*.
http://www.wikidata.org/entity/Q37612383,Character and temporal evolution of apoptosis in acetaminophen-induced acute liver failure*.
http://www.wikidata.org/entity/Q37620899,Rates and timing of central venous cannulation among patients with sepsis and respiratory arrest admitted by the emergency department*.
http://www.wikidata.org/entity/Q37625619,Timing of limitations in life support in acute lung injury patients: a multisite study*.
http://www.wikidata.org/entity/Q37633347,"Cardiopulmonary bypass is associated with hemolysis and acute kidney injury in neonates, infants, and children*."
http://www.wikidata.org/entity/Q37646906,An international career development survey of critical care practitioners*.
http://www.wikidata.org/entity/Q37650526,What can we learn from elegant clinical studies?*.
http://www.wikidata.org/entity/Q37673081,The promise of immunogenomics at the bedside: genetic risk of intra-abdominal candidiasis*.
http://www.wikidata.org/entity/Q37694465,Minding the brain*.
http://www.wikidata.org/entity/Q37723842,Management and supportive care measures for adverse events in patients with myelodysplastic syndromes treated with azacitidine*.
http://www.wikidata.org/entity/Q37727428,Triptolide inhibits the proliferation of cells from lymphocytic leukemic cell lines in association with downregulation of NF-ÎºB activity and miR-16-1*.
http://www.wikidata.org/entity/Q37944720,Armed conflict and burn injuries: a brief review*.
http://www.wikidata.org/entity/Q37944744,Nutritional and Pharmacological Modulation of the Metabolic Response of Severely Burned Patients: Review of the Literature (Part II)*.
http://www.wikidata.org/entity/Q37944745,Different surgical reconstruction modalities of the post-burn mutilated hand based on a prospective review of a cohort of patients*.
http://www.wikidata.org/entity/Q37944747,Nutritional and Pharmacological Modulation of the Metabolic Response of Severely Burned Patients: Review of the Literature (Part III)*.
http://www.wikidata.org/entity/Q38313197,A case of serendipity*.
http://www.wikidata.org/entity/Q39107545,Coordinated targeting of the EGFR signaling axis by microRNA-27a*.
http://www.wikidata.org/entity/Q39195638,Protein kinase Ymr291w/Tda1 is essential for glucose signaling in saccharomyces cerevisiae on the level of hexokinase isoenzyme ScHxk2 phosphorylation*.
http://www.wikidata.org/entity/Q39643923,Neurovascular protection by targeting early blood-brain barrier disruption with neurotrophic factors after ischemia-reperfusion in rats*.
http://www.wikidata.org/entity/Q39703822,Foundation and progress of Japanese society of toxicologic pathology*.
http://www.wikidata.org/entity/Q39847524,A CASE OF POLYCYTHAEMIA VERA-EXTRACTION OF BOTH LENSES. SATISFACTORY RESULT*.
http://www.wikidata.org/entity/Q39848187,AN INTRODUCTION TO BISHOP BERKELEY'S THEORY OF VISION*.
http://www.wikidata.org/entity/Q39848861,A CASE OF INTERSTITIAL KERATITIS AT AN EARLY AGE*.
http://www.wikidata.org/entity/Q39849164,A MODIFICATION AND EXTENSION OF THE McREYNOLDS' OPERATION FOR PTERYGIUM*.
http://www.wikidata.org/entity/Q39910865,"Study on the use of tobacco among male medical students in lucknow, India*."
http://www.wikidata.org/entity/Q39930292,ORBITAL CELLULITIS IN A BABY CAUSED BY ACUTE OSTEOMYELITIS OF THE MAXILLA*.
http://www.wikidata.org/entity/Q39931931,SUBCUTANEOUS SPLITTING OF THE LID IN THE OPERATIVE TREATMENT OF SENILE ECTROPION*.
http://www.wikidata.org/entity/Q40144936,"Cornell Assessment of Pediatric Delirium: a valid, rapid, observational tool for screening delirium in the PICU*."
http://www.wikidata.org/entity/Q40399421,Restriction generated oligonucleotides utilizing the two base recognition endonuclease CviJI*.
http://www.wikidata.org/entity/Q40463758,Primary pleural angiosarcoma as a mimicker of mesothelioma: a case report **VS**.
http://www.wikidata.org/entity/Q40580948,Isolation and characterization of collagen messenger RNA*.
http://www.wikidata.org/entity/Q40706960,Quarterly Journal of Studies on Alcohol*.
http://www.wikidata.org/entity/Q40799351,Regional lung strain and the metabolic signature of injury*.
http://www.wikidata.org/entity/Q40823481,FIFTEEN YEARS' EXPERIENCE WITH RADIUM*.
http://www.wikidata.org/entity/Q41613433,Using total quality management approach to improve patient safety by preventing medication error incidences*.
http://www.wikidata.org/entity/Q42157603,Lateralized olfactory difference in patients with a nasal septal deviation before and after septoplasty*.
http://www.wikidata.org/entity/Q42205782,Chlorhexidine-impregnated dressing for prevention of catheter-related bloodstream infection: a meta-analysis*.
http://www.wikidata.org/entity/Q42539592,Prognostication following cardiac arrest: do we have our patients' safety in mind?*.
http://www.wikidata.org/entity/Q42550110,Is neurologic prognostication after hypothermia ready for primetime?*.
http://www.wikidata.org/entity/Q42550281,Plasma biomarkers in acute respiratory distress syndrome: a work in progress*.
http://www.wikidata.org/entity/Q42551893,Drug induction of hepatic glutathione S-transferases in male and female rats*.
http://www.wikidata.org/entity/Q42584381,Raised intracranial pressure during CNS infection: what should we do about it?*.
http://www.wikidata.org/entity/Q42586216,Resolving conflicting comparative effectiveness research in critical care*.
http://www.wikidata.org/entity/Q42607499,"Trends in mortality and early central line placement in septic shock: true, true, and related?*."
http://www.wikidata.org/entity/Q42667902,The utility of steroids in pediatric cardiac operations*.
http://www.wikidata.org/entity/Q42723315,The evolving application of implementation science in critical care*.
http://www.wikidata.org/entity/Q42726567,Central venous catheter insertion in septic patients admitted from the emergency department: it is all in the timing*.
http://www.wikidata.org/entity/Q42737598,Lung metabolism during ventilator-induced lung injury: stretching the relevance of the normally aerated lung*.
http://www.wikidata.org/entity/Q42763313,The ongoing challenge of evaluating rescue therapies in acute respiratory distress syndrome*.
http://www.wikidata.org/entity/Q42796804,Blood transfusions and infected lungs--worse outcomes?*.
http://www.wikidata.org/entity/Q42827173,Age-specific cerebral perfusion pressure thresholds*.
http://www.wikidata.org/entity/Q42869403,"Chilled to the marrow: neonatal brain injury, hypothermia, and the immune system*."
http://www.wikidata.org/entity/Q42924406,"""Airborne assault"": a new dimension in Acinetobacter baumannii transmission*."
http://www.wikidata.org/entity/Q43063260,A better biomarker for cerebral malaria: in the eye of the beheld?*.
http://www.wikidata.org/entity/Q43072803,The outpatient provision of care for mental disorders in a rural area: an analysis of reimbursement claims in mecklenburg-west pomerania*.
http://www.wikidata.org/entity/Q43197255,Imaging depletion: fMRI provides new insights into the processes underlying ego depletion*.
http://www.wikidata.org/entity/Q43231002,Clearing lactate is clearly betterâ€_but how much?*.
http://www.wikidata.org/entity/Q45746985,Electronoiks *.
http://www.wikidata.org/entity/Q45747302,Behaviourâ€”The community and the general practitioner *.
http://www.wikidata.org/entity/Q45747771,Dianetics *.
http://www.wikidata.org/entity/Q45749577,Clinical-Public Health Case Conferences *.
http://www.wikidata.org/entity/Q45750811,An improvised orthopaedic collar *.
http://www.wikidata.org/entity/Q45750871,THE METHODS AND PLACE OF PHYSIO-THERAPY IN SCIENTIFIC MEDICINE AND GENERAL PRACTICE*.
http://www.wikidata.org/entity/Q45751612,Cellular Aspects of the Action of Freund's Adjuvant in the Spleen and Lymph Nodes*.
http://www.wikidata.org/entity/Q45751977,AMERICAN MEDICAL PERIODICAL LITERATURE *.
http://www.wikidata.org/entity/Q45754832,The cardiovascular system and its clinical considerations *.
http://www.wikidata.org/entity/Q45754968,Football injury: a literature review *.
http://www.wikidata.org/entity/Q45755308,The direct connections of the C2 dorsal ganglion in the brain stem of the squirrel monkey: a preliminary investigation *.
http://www.wikidata.org/entity/Q45755316,The pathomechanical effects of torsional components acting through the lower extremity *.
http://www.wikidata.org/entity/Q45755559,Intermittent claudication â€” with special reference to its neurogenic form as a diagnostic and management challenge **.
http://www.wikidata.org/entity/Q45755781,Reproducibility and interexaminer correlation of motion palpation findings of the sacroiliac joints *.
http://www.wikidata.org/entity/Q45755810,Theory and practice in chiropractic: An anthropological perspective *.
http://www.wikidata.org/entity/Q45755827,The present use of guinea pigs for chiropractic research *.
http://www.wikidata.org/entity/Q45755913,Clinical research: techniques to consider before one sets out to discover it all! *.
http://www.wikidata.org/entity/Q45756271,Vertebrogenic autonomic dysfunctionâ€”subjective symptons: a prospective study *.
http://www.wikidata.org/entity/Q45756369,Analysis of lumbar lordosis in an asymptomatic population of young adults *.
http://www.wikidata.org/entity/Q45756811,Chronic progressive intercostal pain: A diagnostic challenge *.
http://www.wikidata.org/entity/Q45756837,Intra and interexaminer reliability of motion palpation in the cervical spine *.
http://www.wikidata.org/entity/Q45756876,Traumatic pectorails major syndrome: a case report *.
http://www.wikidata.org/entity/Q45757902,Comparative dosimetric evaluation of current techniques in chiropractic full-spine and sectional radiography *.
http://www.wikidata.org/entity/Q45758387,"Lifestyle analysis: a comparative study between freshman, second and fourth year chiropractic students *."
http://www.wikidata.org/entity/Q45758437,Skin rolling technique as an indicator of spinal joint dysfunction *.
http://www.wikidata.org/entity/Q45758552,"Lateral nerve root entrapment: Pathological, clinical, and manipulative considerations *."
http://www.wikidata.org/entity/Q45758716,Osteitis pubis: a clinical challenge *.
http://www.wikidata.org/entity/Q45758900,Cervical spondylotic myelopathy: Part II: clinical and imaging considerations *.
http://www.wikidata.org/entity/Q45758926,Cervicogenic vertigo: a report of three cases *.
http://www.wikidata.org/entity/Q45758950,Cervical spondylotic myelopathy: Part I: anatomical and pathomechanical considerations *.
http://www.wikidata.org/entity/Q45759137,Nicholas Tonti-Filippini*.
http://www.wikidata.org/entity/Q45759236,Founders of the Canadian Chiropractic Association *.
http://www.wikidata.org/entity/Q45759597,The gravity stress analyzer for measuring spinal posture *.
http://www.wikidata.org/entity/Q45759960,Chiropractic Legislation: The Constitution and Rules of Natural Justice *.
http://www.wikidata.org/entity/Q45760139,Generalizability of patient profiles from a feasibility study *.
http://www.wikidata.org/entity/Q45760633,Medical-chiropractic correspondence *.
http://www.wikidata.org/entity/Q45761725,Slow onset cauda equina syndrome: a case report *.
http://www.wikidata.org/entity/Q45762075,S.E.M.G. and Chiropractic Guidelines *.
http://www.wikidata.org/entity/Q45762579,Treatment of Hydrocele*.
http://www.wikidata.org/entity/Q45763021,Burns of the Hand*.
http://www.wikidata.org/entity/Q45763159,Commentary: penetration of asbestos through the digestive wall in rats*.
http://www.wikidata.org/entity/Q45763282,Commentary: two instruments for fiber identification*.
http://www.wikidata.org/entity/Q45763304,Commentary: modes of asbestos detection in food and drugs*.
http://www.wikidata.org/entity/Q45763352,Commentary: modes of microscopy*.
http://www.wikidata.org/entity/Q45763392,Commentary: microparticles in biological tissues*.
http://www.wikidata.org/entity/Q45763493,Commentary: locating fibers in the bowel wall*.
http://www.wikidata.org/entity/Q45763921,The myth of progress *.
http://www.wikidata.org/entity/Q45765105,Industrial Injuries: Their Surgical Management*.
http://www.wikidata.org/entity/Q45769615,A Textual Information Detection and Elimination System for Secure Medical Image Distribution*.
http://www.wikidata.org/entity/Q45772105,Portability: A Determinant of Electronic Knowledge Resource Use*.
http://www.wikidata.org/entity/Q45772868,Low Intelligence and Obstetric Complications *.
http://www.wikidata.org/entity/Q45772888,"Paralysis Agitans Mortality in England and Wales, 1855-1962 *."
http://www.wikidata.org/entity/Q45772912,Two Space-time Interaction Tests for Epidemicity *.
http://www.wikidata.org/entity/Q45773370,Problems of Emergency Admissions to London Hospitals *.
http://www.wikidata.org/entity/Q45774005,Neuroses of War Wives*.
http://www.wikidata.org/entity/Q45774082,Psychogenic Factors in Gynecology*.
http://www.wikidata.org/entity/Q45774102,Psychogenic Factors in Obstetrics*.
http://www.wikidata.org/entity/Q45774114,The Significance of Psychoanalysis for Gynecology*.
http://www.wikidata.org/entity/Q45774674,The Use of Products of Fibrinogen and Thrombin in Otolaryngology*.
http://www.wikidata.org/entity/Q45774736,The Status of the Liver and Its Importance to the Surgeon*.
http://www.wikidata.org/entity/Q45774796,Portal Cirrhosis*.
http://www.wikidata.org/entity/Q45774810,Infections of the Liver With Special Reference to Amebiasis*.
http://www.wikidata.org/entity/Q45774853,The RÃ´le of the Gallbladder in Disease of the Liver*.
http://www.wikidata.org/entity/Q45774953,"2. The Symptomatology, Course, Clinical and Laboratory Findings *."
http://www.wikidata.org/entity/Q45775450,A High-Performance Database System for Managing Large Multi-resolution Medical Images*.
http://www.wikidata.org/entity/Q45777735,"STUDIES ON THE ENZYMIC ACTIVITY OF LYSOZYME, II. THE HYDROLYSIS AND TRANSFER REACTIONS OF N-ACETYLGLUCOSAMINE OLIGOSACCHARIDES*."
http://www.wikidata.org/entity/Q45777747,EFFECTS OF CHANGES IN SOME SOLVENT PARAMETERS ON CARBOXYPEPTIDASE A IN SOLUTION AND IN CROSS-LINKED CRYSTALS*.
http://www.wikidata.org/entity/Q45778462,THE STUDY OF ANATOMY *.
http://www.wikidata.org/entity/Q45778832,A Relational Clinical Data Management System: Supporting Urolithiasis Research*.
http://www.wikidata.org/entity/Q45778907,Monitoring System for Neurology*.
http://www.wikidata.org/entity/Q45779146,Utilization of Power Spectral Analysis Techniques to Quantify Alterations in the EEG*.
http://www.wikidata.org/entity/Q45779152,A Microprocessor-Based Unit Data Acquisition and Reduction System*.
http://www.wikidata.org/entity/Q45780056,A Quantitative Aproach to EEG Photic Flash Response*.
http://www.wikidata.org/entity/Q45780669,Patient Responses to Computer Counseling*.
http://www.wikidata.org/entity/Q45780765,An Adaptable System for Keeping Intake/Output Records for Fluid Management in the Critically Ill*.
http://www.wikidata.org/entity/Q45780798,Patient Counseling by Computer*.
http://www.wikidata.org/entity/Q45780969,A Production Rule System for Neurological Localization*.
http://www.wikidata.org/entity/Q45781052,Computer Support of Cardiovascular Surgical Registries*.
http://www.wikidata.org/entity/Q45781070,Computer Interviewing: Beyond Data Collection*.
http://www.wikidata.org/entity/Q45781087,Absorbed-Dose Computations for Inhomogeneous Media in Radiation-Treatment Planning Using Differential Scatter-Air Ratios*.
http://www.wikidata.org/entity/Q45781157,Gross and Segmental Motion Analysis in Dynamic Cardiac Imagery*.
http://www.wikidata.org/entity/Q45781176,Medikas â€” An Interactive Knowledge Acquisition System*.
http://www.wikidata.org/entity/Q45783509,Passive Cellular Transfer of Sensitivity to Serum*.
http://www.wikidata.org/entity/Q45784373,Foreword *.
http://www.wikidata.org/entity/Q45784809,The Bronchopulmonary Segments*.
http://www.wikidata.org/entity/Q45787844,Five Against Oblivion *.
http://www.wikidata.org/entity/Q45788952,A Longitudinal Medical Record (IMR)*.
http://www.wikidata.org/entity/Q45789444,MORTON AND ETHER (1846)*.
http://www.wikidata.org/entity/Q45789820,HISTORY OF MEDICINE IN THE EASTERN TOWNSHIPS *.
